yarn run v1.22.22
$ next dev
▲ Next.js 16.1.1 (Turbopack)
- Local:         http://localhost:3000
- Network:       http://192.168.1.55:3000
- Environments: .env.local
- Experiments (use with caution):
  · clientTraceMetadata

✓ Starting...
✓ Ready in 2.4s
 POST /api/inngest?fnId=polaris-process-message&stepId=step 206 in 468ms (compile: 27ms, proxy.ts: 11ms, render: 431ms)
 PUT /api/inngest 200 in 48ms (compile: 13ms, proxy.ts: 5ms, render: 30ms)
 POST /api/inngest?fnId=polaris-process-message&stepId=step 206 in 688ms (compile: 11ms, proxy.ts: 13ms, render: 664ms)
 POST /api/inngest?fnId=polaris-process-message&stepId=step 206 in 708ms (compile: 15ms, proxy.ts: 14ms, render: 679ms)
Error [AI_APICallError]: model: claude-3-5-haiku-20241022
    at async (src\app\features\conversations\inngest\process-message.ts:117:26)
  115 |     if (shouldGenerateTitle) {
  116 |       const title = await step.run("generate-title", async () => {
> 117 |         const { text } = await generateText({
      |                          ^
  118 |           model: aiSdkAnthropic("claude-3-5-haiku-20241022"),
  119 |           system: TITLE_GENERATOR_SYSTEM_PROMPT,
  120 |           prompt: message, {
  cause: undefined,
  url: 'https://api.anthropic.com/v1/messages',
  requestBodyValues: [Object],
  statusCode: 404,
  responseHeaders: [Object],
  responseBody: '{"type":"error","error":{"type":"not_found_error","message":"model: claude-3-5-haiku-20241022"},"request_id":"req_011CYKM1JvyqTfnG1n4kRN2g"}',
  isRetryable: false,
  data: [Object]
}
 POST /api/inngest?fnId=polaris-process-message&stepId=step 206 in 1033ms (compile: 14ms, proxy.ts: 7ms, render: 1012ms)
 PUT /api/inngest 200 in 59ms (compile: 13ms, proxy.ts: 11ms, render: 36ms)
 PUT /api/inngest 200 in 56ms (compile: 10ms, proxy.ts: 14ms, render: 31ms)
 PUT /api/inngest 200 in 57ms (compile: 11ms, proxy.ts: 14ms, render: 32ms)
 PUT /api/inngest 200 in 60ms (compile: 12ms, proxy.ts: 17ms, render: 31ms)
 PUT /api/inngest 200 in 60ms (compile: 13ms, proxy.ts: 18ms, render: 29ms)
 PUT /api/inngest 200 in 60ms (compile: 10ms, proxy.ts: 17ms, render: 32ms)
 PUT /api/inngest 200 in 54ms (compile: 10ms, proxy.ts: 12ms, render: 32ms)
 PUT /api/inngest 200 in 53ms (compile: 10ms, proxy.ts: 12ms, render: 31ms)
Error [AI_APICallError]: model: claude-3-5-haiku-20241022
    at async (src\app\features\conversations\inngest\process-message.ts:117:26)
  115 |     if (shouldGenerateTitle) {
  116 |       const title = await step.run("generate-title", async () => {
> 117 |         const { text } = await generateText({
      |                          ^
  118 |           model: aiSdkAnthropic("claude-3-5-haiku-20241022"),
  119 |           system: TITLE_GENERATOR_SYSTEM_PROMPT,
  120 |           prompt: message, {
  cause: undefined,
  url: 'https://api.anthropic.com/v1/messages',
  requestBodyValues: [Object],
  statusCode: 404,
  responseHeaders: [Object],
  responseBody: '{"type":"error","error":{"type":"not_found_error","message":"model: claude-3-5-haiku-20241022"},"request_id":"req_011CYKM4KbWFbVrarVMdMS6n"}',
  isRetryable: false,
  data: [Object]
}
 POST /api/inngest?fnId=polaris-process-message&stepId=step 206 in 989ms (compile: 13ms, proxy.ts: 14ms, render: 962ms)
 PUT /api/inngest 200 in 63ms (compile: 11ms, proxy.ts: 18ms, render: 34ms)
 PUT /api/inngest 200 in 48ms (compile: 10ms, proxy.ts: 7ms, render: 31ms)
 PUT /api/inngest 200 in 51ms (compile: 11ms, proxy.ts: 10ms, render: 30ms)
 PUT /api/inngest 200 in 82ms (compile: 23ms, proxy.ts: 8ms, render: 51ms)
 PUT /api/inngest 200 in 70ms (compile: 11ms, proxy.ts: 20ms, render: 39ms)
 PUT /api/inngest 200 in 63ms (compile: 14ms, proxy.ts: 12ms, render: 37ms)
 PUT /api/inngest 200 in 56ms (compile: 13ms, proxy.ts: 11ms, render: 31ms)
 PUT /api/inngest 200 in 64ms (compile: 20ms, proxy.ts: 11ms, render: 33ms)
Error [AI_APICallError]: model: claude-3-5-haiku-20241022
    at async (src\app\features\conversations\inngest\process-message.ts:117:26)
  115 |     if (shouldGenerateTitle) {
  116 |       const title = await step.run("generate-title", async () => {
> 117 |         const { text } = await generateText({
      |                          ^
  118 |           model: aiSdkAnthropic("claude-3-5-haiku-20241022"),
  119 |           system: TITLE_GENERATOR_SYSTEM_PROMPT,
  120 |           prompt: message, {
  cause: undefined,
  url: 'https://api.anthropic.com/v1/messages',
  requestBodyValues: [Object],
  statusCode: 404,
  responseHeaders: [Object],
  responseBody: '{"type":"error","error":{"type":"not_found_error","message":"model: claude-3-5-haiku-20241022"},"request_id":"req_011CYKM7Lcc7QZvrVhZjdqQr"}',
  isRetryable: false,
  data: [Object]
}
 POST /api/inngest?fnId=polaris-process-message&stepId=step 206 in 1008ms (compile: 11ms, proxy.ts: 14ms, render: 983ms)
 PUT /api/inngest 200 in 57ms (compile: 14ms, proxy.ts: 14ms, render: 29ms)
 PUT /api/inngest 200 in 50ms (compile: 13ms, proxy.ts: 8ms, render: 29ms)
 PUT /api/inngest 200 in 58ms (compile: 11ms, proxy.ts: 12ms, render: 35ms)
 PUT /api/inngest 200 in 52ms (compile: 11ms, proxy.ts: 11ms, render: 30ms)
 PUT /api/inngest 200 in 54ms (compile: 12ms, proxy.ts: 11ms, render: 30ms)
 PUT /api/inngest 200 in 60ms (compile: 13ms, proxy.ts: 12ms, render: 35ms)
 PUT /api/inngest 200 in 63ms (compile: 11ms, proxy.ts: 21ms, render: 32ms)
 PUT /api/inngest 200 in 61ms (compile: 10ms, proxy.ts: 20ms, render: 31ms)
 PUT /api/inngest 200 in 63ms (compile: 11ms, proxy.ts: 21ms, render: 32ms)
 PUT /api/inngest 200 in 57ms (compile: 13ms, proxy.ts: 13ms, render: 31ms)
 PUT /api/inngest 200 in 55ms (compile: 14ms, proxy.ts: 10ms, render: 31ms)
 PUT /api/inngest 200 in 60ms (compile: 12ms, proxy.ts: 17ms, render: 31ms)
 PUT /api/inngest 200 in 48ms (compile: 10ms, proxy.ts: 6ms, render: 31ms)
 PUT /api/inngest 200 in 60ms (compile: 11ms, proxy.ts: 19ms, render: 30ms)
Error [AI_APICallError]: model: claude-3-5-haiku-20241022
    at async (src\app\features\conversations\inngest\process-message.ts:117:26)
  115 |     if (shouldGenerateTitle) {
  116 |       const title = await step.run("generate-title", async () => {
> 117 |         const { text } = await generateText({
      |                          ^
  118 |           model: aiSdkAnthropic("claude-3-5-haiku-20241022"),
  119 |           system: TITLE_GENERATOR_SYSTEM_PROMPT,
  120 |           prompt: message, {
  cause: undefined,
  url: 'https://api.anthropic.com/v1/messages',
  requestBodyValues: [Object],
  statusCode: 404,
  responseHeaders: [Object],
  responseBody: '{"type":"error","error":{"type":"not_found_error","message":"model: claude-3-5-haiku-20241022"},"request_id":"req_011CYKMCRerqymDtRdaXDVkA"}',
  isRetryable: false,
  data: [Object]
}
 POST /api/inngest?fnId=polaris-process-message&stepId=step 206 in 1227ms (compile: 11ms, proxy.ts: 16ms, render: 1201ms)
 PUT /api/inngest 200 in 56ms (compile: 11ms, proxy.ts: 10ms, render: 36ms)
 PUT /api/inngest 200 in 50ms (compile: 11ms, proxy.ts: 8ms, render: 32ms)
 PUT /api/inngest 200 in 61ms (compile: 14ms, proxy.ts: 18ms, render: 29ms)
 PUT /api/inngest 200 in 50ms (compile: 13ms, proxy.ts: 9ms, render: 29ms)
 PUT /api/inngest 200 in 60ms (compile: 11ms, proxy.ts: 16ms, render: 33ms)
 PUT /api/inngest 200 in 61ms (compile: 12ms, proxy.ts: 18ms, render: 32ms)
 PUT /api/inngest 200 in 55ms (compile: 11ms, proxy.ts: 13ms, render: 31ms)
 PUT /api/inngest 200 in 51ms (compile: 12ms, proxy.ts: 7ms, render: 31ms)
 PUT /api/inngest 200 in 65ms (compile: 13ms, proxy.ts: 18ms, render: 33ms)
 PUT /api/inngest 200 in 56ms (compile: 11ms, proxy.ts: 14ms, render: 31ms)
 PUT /api/inngest 200 in 50ms (compile: 10ms, proxy.ts: 10ms, render: 31ms)
 PUT /api/inngest 200 in 50ms (compile: 11ms, proxy.ts: 7ms, render: 31ms)
 PUT /api/inngest 200 in 62ms (compile: 12ms, proxy.ts: 19ms, render: 32ms)
 PUT /api/inngest 200 in 55ms (compile: 13ms, proxy.ts: 12ms, render: 30ms)
 PUT /api/inngest 200 in 65ms (compile: 18ms, proxy.ts: 13ms, render: 34ms)
 PUT /api/inngest 200 in 66ms (compile: 11ms, proxy.ts: 20ms, render: 35ms)
 PUT /api/inngest 200 in 54ms (compile: 10ms, proxy.ts: 12ms, render: 31ms)
 PUT /api/inngest 200 in 53ms (compile: 11ms, proxy.ts: 11ms, render: 31ms)
 POST /api/messages/cancel 200 in 635ms (compile: 11ms, proxy.ts: 22ms, render: 602ms)
 PUT /api/inngest 200 in 58ms (compile: 13ms, proxy.ts: 15ms, render: 30ms)
 PUT /api/inngest 200 in 61ms (compile: 14ms, proxy.ts: 15ms, render: 32ms)
 PUT /api/inngest 200 in 56ms (compile: 11ms, proxy.ts: 15ms, render: 30ms)
 PUT /api/inngest 200 in 65ms (compile: 10ms, proxy.ts: 21ms, render: 33ms)
 PUT /api/inngest 200 in 55ms (compile: 11ms, proxy.ts: 14ms, render: 31ms)
 PUT /api/inngest 200 in 59ms (compile: 13ms, proxy.ts: 16ms, render: 29ms)
 PUT /api/inngest 200 in 60ms (compile: 13ms, proxy.ts: 16ms, render: 30ms)
 POST /api/messages 200 in 1217ms (compile: 11ms, proxy.ts: 7ms, render: 1198ms)
 POST /api/inngest?fnId=polaris-process-message&stepId=step 206 in 430ms (compile: 11ms, proxy.ts: 15ms, render: 404ms)
 PUT /api/inngest 200 in 52ms (compile: 13ms, proxy.ts: 12ms, render: 27ms)
 POST /api/inngest?fnId=polaris-process-message&stepId=step 206 in 708ms (compile: 14ms, proxy.ts: 19ms, render: 675ms)
 POST /api/messages/cancel 200 in 600ms (compile: 10ms, proxy.ts: 11ms, render: 578ms)
 PUT /api/inngest 200 in 71ms (compile: 15ms, proxy.ts: 21ms, render: 35ms)
 PUT /api/inngest 200 in 64ms (compile: 10ms, proxy.ts: 22ms, render: 32ms)
 PUT /api/inngest 200 in 58ms (compile: 10ms, proxy.ts: 16ms, render: 32ms)
 PUT /api/inngest 200 in 55ms (compile: 10ms, proxy.ts: 14ms, render: 31ms)
 PUT /api/inngest 200 in 58ms (compile: 12ms, proxy.ts: 16ms, render: 30ms)
 PUT /api/inngest 200 in 64ms (compile: 13ms, proxy.ts: 22ms, render: 29ms)
 PUT /api/inngest 200 in 56ms (compile: 11ms, proxy.ts: 16ms, render: 30ms)
 PUT /api/inngest 200 in 65ms (compile: 13ms, proxy.ts: 22ms, render: 30ms)
 PUT /api/inngest 200 in 65ms (compile: 13ms, proxy.ts: 20ms, render: 33ms)
 PUT /api/inngest 200 in 65ms (compile: 10ms, proxy.ts: 22ms, render: 32ms)
 PUT /api/inngest 200 in 54ms (compile: 10ms, proxy.ts: 13ms, render: 30ms)
 PUT /api/inngest 200 in 55ms (compile: 11ms, proxy.ts: 8ms, render: 35ms)
 PUT /api/inngest 200 in 48ms (compile: 11ms, proxy.ts: 8ms, render: 29ms)
 PUT /api/inngest 200 in 60ms (compile: 12ms, proxy.ts: 19ms, render: 29ms)
 PUT /api/inngest 200 in 62ms (compile: 14ms, proxy.ts: 19ms, render: 29ms)
 PUT /api/inngest 200 in 51ms (compile: 10ms, proxy.ts: 11ms, render: 30ms)
 PUT /api/inngest 200 in 59ms (compile: 11ms, proxy.ts: 19ms, render: 30ms)
 PUT /api/inngest 200 in 55ms (compile: 11ms, proxy.ts: 13ms, render: 31ms)
 PUT /api/inngest 200 in 65ms (compile: 10ms, proxy.ts: 22ms, render: 33ms)
 PUT /api/inngest 200 in 57ms (compile: 13ms, proxy.ts: 15ms, render: 29ms)
 PUT /api/inngest 200 in 117ms (compile: 34ms, proxy.ts: 12ms, render: 70ms)
 PUT /api/inngest 200 in 60ms (compile: 11ms, proxy.ts: 19ms, render: 31ms)
 PUT /api/inngest 200 in 48ms (compile: 12ms, proxy.ts: 6ms, render: 30ms)
 PUT /api/inngest 200 in 52ms (compile: 14ms, proxy.ts: 7ms, render: 31ms)
 PUT /api/inngest 200 in 51ms (compile: 12ms, proxy.ts: 7ms, render: 32ms)
 PUT /api/inngest 200 in 63ms (compile: 10ms, proxy.ts: 20ms, render: 32ms)
 PUT /api/inngest 200 in 49ms (compile: 10ms, proxy.ts: 9ms, render: 30ms)
 PUT /api/inngest 200 in 57ms (compile: 10ms, proxy.ts: 16ms, render: 31ms)
 PUT /api/inngest 200 in 56ms (compile: 13ms, proxy.ts: 15ms, render: 29ms)
 PUT /api/inngest 200 in 60ms (compile: 14ms, proxy.ts: 16ms, render: 30ms)
 PUT /api/inngest 200 in 53ms (compile: 10ms, proxy.ts: 10ms, render: 32ms)
 PUT /api/inngest 200 in 47ms (compile: 11ms, proxy.ts: 7ms, render: 29ms)
 PUT /api/inngest 200 in 50ms (compile: 11ms, proxy.ts: 8ms, render: 30ms)
 PUT /api/inngest 200 in 52ms (compile: 12ms, proxy.ts: 13ms, render: 27ms)
 PUT /api/inngest 200 in 56ms (compile: 12ms, proxy.ts: 16ms, render: 28ms)
 PUT /api/inngest 200 in 62ms (compile: 13ms, proxy.ts: 15ms, render: 35ms)
 PUT /api/inngest 200 in 58ms (compile: 13ms, proxy.ts: 11ms, render: 34ms)
 PUT /api/inngest 200 in 58ms (compile: 13ms, proxy.ts: 13ms, render: 32ms)
 PUT /api/inngest 200 in 63ms (compile: 13ms, proxy.ts: 20ms, render: 30ms)
 PUT /api/inngest 200 in 51ms (compile: 12ms, proxy.ts: 11ms, render: 28ms)
 PUT /api/inngest 200 in 64ms (compile: 13ms, proxy.ts: 20ms, render: 31ms)
 PUT /api/inngest 200 in 60ms (compile: 11ms, proxy.ts: 19ms, render: 31ms)
 PUT /api/inngest 200 in 52ms (compile: 13ms, proxy.ts: 9ms, render: 30ms)
 PUT /api/inngest 200 in 50ms (compile: 12ms, proxy.ts: 7ms, render: 30ms)
 PUT /api/inngest 200 in 60ms (compile: 11ms, proxy.ts: 19ms, render: 31ms)
 PUT /api/inngest 200 in 54ms (compile: 13ms, proxy.ts: 6ms, render: 35ms)
 PUT /api/inngest 200 in 53ms (compile: 13ms, proxy.ts: 7ms, render: 33ms)
 PUT /api/inngest 200 in 50ms (compile: 11ms, proxy.ts: 8ms, render: 31ms)
 PUT /api/inngest 200 in 50ms (compile: 13ms, proxy.ts: 8ms, render: 30ms)
 PUT /api/inngest 200 in 61ms (compile: 14ms, proxy.ts: 19ms, render: 29ms)
 PUT /api/inngest 200 in 56ms (compile: 10ms, proxy.ts: 13ms, render: 33ms)
 PUT /api/inngest 200 in 61ms (compile: 11ms, proxy.ts: 19ms, render: 30ms)
 PUT /api/inngest 200 in 59ms (compile: 10ms, proxy.ts: 19ms, render: 31ms)
 PUT /api/inngest 200 in 62ms (compile: 11ms, proxy.ts: 20ms, render: 31ms)
 PUT /api/inngest 200 in 62ms (compile: 12ms, proxy.ts: 20ms, render: 30ms)
 PUT /api/inngest 200 in 54ms (compile: 13ms, proxy.ts: 12ms, render: 29ms)
 PUT /api/inngest 200 in 57ms (compile: 10ms, proxy.ts: 9ms, render: 38ms)
 PUT /api/inngest 200 in 50ms (compile: 11ms, proxy.ts: 9ms, render: 30ms)
 PUT /api/inngest 200 in 57ms (compile: 10ms, proxy.ts: 16ms, render: 31ms)
 PUT /api/inngest 200 in 52ms (compile: 11ms, proxy.ts: 12ms, render: 29ms)
 PUT /api/inngest 200 in 49ms (compile: 12ms, proxy.ts: 7ms, render: 30ms)
 PUT /api/inngest 200 in 51ms (compile: 13ms, proxy.ts: 8ms, render: 30ms)
 PUT /api/inngest 200 in 65ms (compile: 11ms, proxy.ts: 21ms, render: 33ms)
 PUT /api/inngest 200 in 59ms (compile: 11ms, proxy.ts: 16ms, render: 32ms)
 PUT /api/inngest 200 in 60ms (compile: 10ms, proxy.ts: 20ms, render: 30ms)
 PUT /api/inngest 200 in 61ms (compile: 10ms, proxy.ts: 20ms, render: 31ms)
 PUT /api/inngest 200 in 54ms (compile: 13ms, proxy.ts: 11ms, render: 30ms)
 PUT /api/inngest 200 in 48ms (compile: 12ms, proxy.ts: 7ms, render: 28ms)
 PUT /api/inngest 200 in 54ms (compile: 10ms, proxy.ts: 12ms, render: 31ms)
 PUT /api/inngest 200 in 52ms (compile: 11ms, proxy.ts: 11ms, render: 30ms)
 PUT /api/inngest 200 in 51ms (compile: 10ms, proxy.ts: 11ms, render: 30ms)
 PUT /api/inngest 200 in 53ms (compile: 10ms, proxy.ts: 11ms, render: 32ms)
 PUT /api/inngest 200 in 57ms (compile: 13ms, proxy.ts: 15ms, render: 29ms)
 PUT /api/inngest 200 in 56ms (compile: 11ms, proxy.ts: 15ms, render: 30ms)
 PUT /api/inngest 200 in 49ms (compile: 12ms, proxy.ts: 7ms, render: 30ms)
 PUT /api/inngest 200 in 54ms (compile: 13ms, proxy.ts: 13ms, render: 29ms)
 PUT /api/inngest 200 in 66ms (compile: 11ms, proxy.ts: 20ms, render: 36ms)
 PUT /api/inngest 200 in 59ms (compile: 10ms, proxy.ts: 12ms, render: 37ms)
 PUT /api/inngest 200 in 48ms (compile: 11ms, proxy.ts: 6ms, render: 30ms)
 PUT /api/inngest 200 in 57ms (compile: 12ms, proxy.ts: 15ms, render: 30ms)
 PUT /api/inngest 200 in 67ms (compile: 17ms, proxy.ts: 18ms, render: 31ms)
 PUT /api/inngest 200 in 60ms (compile: 15ms, proxy.ts: 12ms, render: 33ms)
 PUT /api/inngest 200 in 64ms (compile: 16ms, proxy.ts: 16ms, render: 31ms)
 PUT /api/inngest 200 in 51ms (compile: 15ms, proxy.ts: 7ms, render: 29ms)
 PUT /api/inngest 200 in 52ms (compile: 16ms, proxy.ts: 5ms, render: 31ms)
 PUT /api/inngest 200 in 52ms (compile: 14ms, proxy.ts: 10ms, render: 28ms)
 PUT /api/inngest 200 in 52ms (compile: 16ms, proxy.ts: 5ms, render: 31ms)
 PUT /api/inngest 200 in 64ms (compile: 21ms, proxy.ts: 11ms, render: 32ms)
 PUT /api/inngest 200 in 64ms (compile: 15ms, proxy.ts: 18ms, render: 31ms)
 PUT /api/inngest 200 in 52ms (compile: 14ms, proxy.ts: 8ms, render: 29ms)
 PUT /api/inngest 200 in 53ms (compile: 16ms, proxy.ts: 7ms, render: 31ms)
 PUT /api/inngest 200 in 53ms (compile: 15ms, proxy.ts: 7ms, render: 31ms)
 PUT /api/inngest 200 in 65ms (compile: 16ms, proxy.ts: 21ms, render: 28ms)
 PUT /api/inngest 200 in 54ms (compile: 16ms, proxy.ts: 7ms, render: 30ms)
 PUT /api/inngest 200 in 59ms (compile: 17ms, proxy.ts: 11ms, render: 30ms)
 PUT /api/inngest 200 in 71ms (compile: 16ms, proxy.ts: 22ms, render: 33ms)
 PUT /api/inngest 200 in 61ms (compile: 16ms, proxy.ts: 14ms, render: 31ms)
 PUT /api/inngest 200 in 64ms (compile: 15ms, proxy.ts: 16ms, render: 34ms)
 PUT /api/inngest 200 in 53ms (compile: 16ms, proxy.ts: 6ms, render: 31ms)
 PUT /api/inngest 200 in 60ms (compile: 16ms, proxy.ts: 15ms, render: 29ms)
 PUT /api/inngest 200 in 65ms (compile: 16ms, proxy.ts: 9ms, render: 40ms)
 PUT /api/inngest 200 in 58ms (compile: 14ms, proxy.ts: 13ms, render: 30ms)
 PUT /api/inngest 200 in 54ms (compile: 17ms, proxy.ts: 8ms, render: 29ms)
 PUT /api/inngest 200 in 55ms (compile: 15ms, proxy.ts: 10ms, render: 29ms)
 PUT /api/inngest 200 in 53ms (compile: 16ms, proxy.ts: 8ms, render: 29ms)
 PUT /api/inngest 200 in 65ms (compile: 16ms, proxy.ts: 19ms, render: 31ms)
 PUT /api/inngest 200 in 63ms (compile: 16ms, proxy.ts: 17ms, render: 30ms)
 PUT /api/inngest 200 in 57ms (compile: 17ms, proxy.ts: 10ms, render: 30ms)
 PUT /api/inngest 200 in 54ms (compile: 15ms, proxy.ts: 11ms, render: 28ms)
 PUT /api/inngest 200 in 51ms (compile: 15ms, proxy.ts: 7ms, render: 28ms)
 PUT /api/inngest 200 in 55ms (compile: 15ms, proxy.ts: 11ms, render: 29ms)
 PUT /api/inngest 200 in 65ms (compile: 16ms, proxy.ts: 18ms, render: 30ms)
 PUT /api/inngest 200 in 50ms (compile: 16ms, proxy.ts: 5ms, render: 29ms)
 PUT /api/inngest 200 in 63ms (compile: 16ms, proxy.ts: 18ms, render: 30ms)
 PUT /api/inngest 200 in 69ms (compile: 16ms, proxy.ts: 21ms, render: 33ms)
 PUT /api/inngest 200 in 65ms (compile: 15ms, proxy.ts: 19ms, render: 30ms)
 PUT /api/inngest 200 in 52ms (compile: 16ms, proxy.ts: 8ms, render: 28ms)
 PUT /api/inngest 200 in 54ms (compile: 16ms, proxy.ts: 9ms, render: 29ms)
 PUT /api/inngest 200 in 69ms (compile: 18ms, proxy.ts: 15ms, render: 36ms)
 PUT /api/inngest 200 in 59ms (compile: 18ms, proxy.ts: 12ms, render: 30ms)
 PUT /api/inngest 200 in 66ms (compile: 16ms, proxy.ts: 16ms, render: 34ms)
 PUT /api/inngest 200 in 68ms (compile: 16ms, proxy.ts: 17ms, render: 34ms)
 PUT /api/inngest 200 in 53ms (compile: 16ms, proxy.ts: 8ms, render: 29ms)
 PUT /api/inngest 200 in 59ms (compile: 15ms, proxy.ts: 14ms, render: 31ms)
 PUT /api/inngest 200 in 54ms (compile: 15ms, proxy.ts: 8ms, render: 31ms)
 PUT /api/inngest 200 in 61ms (compile: 18ms, proxy.ts: 12ms, render: 31ms)
 PUT /api/inngest 200 in 62ms (compile: 14ms, proxy.ts: 14ms, render: 34ms)
 PUT /api/inngest 200 in 65ms (compile: 15ms, proxy.ts: 21ms, render: 29ms)
 PUT /api/inngest 200 in 64ms (compile: 14ms, proxy.ts: 19ms, render: 31ms)
 PUT /api/inngest 200 in 58ms (compile: 15ms, proxy.ts: 14ms, render: 29ms)
 PUT /api/inngest 200 in 58ms (compile: 15ms, proxy.ts: 11ms, render: 32ms)
 PUT /api/inngest 200 in 67ms (compile: 15ms, proxy.ts: 20ms, render: 32ms)
 PUT /api/inngest 200 in 65ms (compile: 16ms, proxy.ts: 17ms, render: 33ms)
 PUT /api/inngest 200 in 55ms (compile: 18ms, proxy.ts: 7ms, render: 30ms)
 PUT /api/inngest 200 in 71ms (compile: 17ms, proxy.ts: 22ms, render: 32ms)
 PUT /api/inngest 200 in 48ms (compile: 14ms, proxy.ts: 6ms, render: 28ms)
 PUT /api/inngest 200 in 52ms (compile: 16ms, proxy.ts: 7ms, render: 29ms)
 PUT /api/inngest 200 in 65ms (compile: 15ms, proxy.ts: 21ms, render: 29ms)
 PUT /api/inngest 200 in 57ms (compile: 15ms, proxy.ts: 11ms, render: 31ms)
 PUT /api/inngest 200 in 72ms (compile: 18ms, proxy.ts: 22ms, render: 32ms)
 PUT /api/inngest 200 in 71ms (compile: 17ms, proxy.ts: 20ms, render: 34ms)
 PUT /api/inngest 200 in 67ms (compile: 18ms, proxy.ts: 18ms, render: 31ms)
 PUT /api/inngest 200 in 63ms (compile: 16ms, proxy.ts: 18ms, render: 29ms)
 PUT /api/inngest 200 in 67ms (compile: 16ms, proxy.ts: 22ms, render: 30ms)
 PUT /api/inngest 200 in 53ms (compile: 17ms, proxy.ts: 7ms, render: 29ms)
 PUT /api/inngest 200 in 66ms (compile: 16ms, proxy.ts: 21ms, render: 29ms)
 PUT /api/inngest 200 in 60ms (compile: 15ms, proxy.ts: 15ms, render: 29ms)
 PUT /api/inngest 200 in 55ms (compile: 16ms, proxy.ts: 11ms, render: 28ms)
 PUT /api/inngest 200 in 58ms (compile: 15ms, proxy.ts: 14ms, render: 29ms)
 PUT /api/inngest 200 in 52ms (compile: 16ms, proxy.ts: 8ms, render: 29ms)
 PUT /api/inngest 200 in 52ms (compile: 15ms, proxy.ts: 9ms, render: 28ms)
 PUT /api/inngest 200 in 63ms (compile: 15ms, proxy.ts: 18ms, render: 29ms)
 PUT /api/inngest 200 in 61ms (compile: 17ms, proxy.ts: 13ms, render: 31ms)
 PUT /api/inngest 200 in 65ms (compile: 15ms, proxy.ts: 20ms, render: 29ms)
 PUT /api/inngest 200 in 49ms (compile: 15ms, proxy.ts: 6ms, render: 28ms)
 PUT /api/inngest 200 in 61ms (compile: 15ms, proxy.ts: 17ms, render: 29ms)
 PUT /api/inngest 200 in 56ms (compile: 15ms, proxy.ts: 12ms, render: 29ms)
 PUT /api/inngest 200 in 52ms (compile: 15ms, proxy.ts: 8ms, render: 28ms)
 PUT /api/inngest 200 in 50ms (compile: 15ms, proxy.ts: 7ms, render: 27ms)
 PUT /api/inngest 200 in 71ms (compile: 17ms, proxy.ts: 20ms, render: 34ms)
 PUT /api/inngest 200 in 53ms (compile: 14ms, proxy.ts: 9ms, render: 30ms)
 PUT /api/inngest 200 in 70ms (compile: 18ms, proxy.ts: 19ms, render: 33ms)
 PUT /api/inngest 200 in 59ms (compile: 15ms, proxy.ts: 13ms, render: 30ms)
 PUT /api/inngest 200 in 64ms (compile: 15ms, proxy.ts: 16ms, render: 33ms)
 PUT /api/inngest 200 in 58ms (compile: 15ms, proxy.ts: 11ms, render: 32ms)
 PUT /api/inngest 200 in 55ms (compile: 15ms, proxy.ts: 9ms, render: 32ms)
 PUT /api/inngest 200 in 60ms (compile: 19ms, proxy.ts: 11ms, render: 30ms)
 PUT /api/inngest 200 in 64ms (compile: 15ms, proxy.ts: 18ms, render: 31ms)
 PUT /api/inngest 200 in 56ms (compile: 15ms, proxy.ts: 12ms, render: 30ms)
 PUT /api/inngest 200 in 61ms (compile: 15ms, proxy.ts: 16ms, render: 30ms)
 PUT /api/inngest 200 in 57ms (compile: 15ms, proxy.ts: 12ms, render: 29ms)
 PUT /api/inngest 200 in 67ms (compile: 22ms, proxy.ts: 13ms, render: 32ms)
 PUT /api/inngest 200 in 58ms (compile: 17ms, proxy.ts: 11ms, render: 31ms)
 PUT /api/inngest 200 in 57ms (compile: 16ms, proxy.ts: 9ms, render: 32ms)
 PUT /api/inngest 200 in 65ms (compile: 15ms, proxy.ts: 21ms, render: 29ms)
 PUT /api/inngest 200 in 64ms (compile: 16ms, proxy.ts: 17ms, render: 31ms)
 PUT /api/inngest 200 in 54ms (compile: 16ms, proxy.ts: 11ms, render: 27ms)
 PUT /api/inngest 200 in 60ms (compile: 16ms, proxy.ts: 12ms, render: 32ms)
 PUT /api/inngest 200 in 64ms (compile: 16ms, proxy.ts: 16ms, render: 32ms)
 PUT /api/inngest 200 in 68ms (compile: 16ms, proxy.ts: 21ms, render: 30ms)
 PUT /api/inngest 200 in 71ms (compile: 18ms, proxy.ts: 23ms, render: 31ms)
 PUT /api/inngest 200 in 59ms (compile: 17ms, proxy.ts: 14ms, render: 28ms)
 PUT /api/inngest 200 in 63ms (compile: 16ms, proxy.ts: 18ms, render: 29ms)
 PUT /api/inngest 200 in 58ms (compile: 17ms, proxy.ts: 13ms, render: 28ms)
 PUT /api/inngest 200 in 49ms (compile: 14ms, proxy.ts: 7ms, render: 28ms)
 PUT /api/inngest 200 in 59ms (compile: 15ms, proxy.ts: 15ms, render: 29ms)
 PUT /api/inngest 200 in 57ms (compile: 15ms, proxy.ts: 12ms, render: 30ms)
 PUT /api/inngest 200 in 56ms (compile: 14ms, proxy.ts: 13ms, render: 28ms)
 PUT /api/inngest 200 in 63ms (compile: 15ms, proxy.ts: 18ms, render: 30ms)
 PUT /api/inngest 200 in 60ms (compile: 14ms, proxy.ts: 18ms, render: 27ms)
